"realSum" "room" "capacity" "bedrooms" "dist" "metro" "attr" "rest" "lng" "lat" "host" "cleanliness" "satisfaction"
510,158648325639 2 2 1 7,8971187202205 3,34950885121151 55,8401455070802 70,0091834342301 5,00232 52,34941 1 10 10
700,442903006585 1 4 2 1,99404898459451 0,200580145985586 428,470177751545 496,698658822665 4,89139 52,35534 0 10 9,6
245,822885665409 2 2 1 6,29673088436605 1,97753765973046 74,8024717141218 93,0302120593005 4,8049 52,35626 1 10 9,9
334,169146767277 2 2 1 3,64659788283609 2,45408535300762 113,58460689507 141,382869005604 4,94659 52,37485 0 10 9,6
971,105851475172 1 5 1 1,51128483439541 1,26777210796134 352,897436060958 458,11718529453 4,87443 52,36589 0 10 9,7
571,55578468821 1 2 1 1,8979194961868 1,90806468009262 199,728139471308 263,961951337604 4,87325 52,38521 1 10 10
325,732899022801 1 2 1 4,16125478117572 0,894580684344206 128,700800088574 162,439368795955 4,84704 52,34866 0 10 9,8
459,541161858787 1 2 1 0,332893685349309 0,292672006697812 941,86079837234 782,425295421187 4,89779 52,37408 0 10 9,7
215,124317484123 2 2 1 4,57375281644457 3,15036101041673 85,9776606381434 108,100412349571 4,8908 52,41432 1 10 9,9
971,105851475172 1 2 1 0,781675169807474 0,730175638278929 492,323369721407 617,749113655676 4,88206 52,37131 0 10 9,8
504,065802732407 2 2 1 2,15768797662173 1,49550900176763 337,476269776914 337,835319466624 4,86916 52,36053 0 10 9,4
393,457221193729 1 2 1 1,87111711123326 1,52989251347292 190,017717175523 250,627766888059 4,88728 52,38967 0 10 10
909,474374897476 1 4 2 3,12477377859169 0,549150994295233 198,370063484389 244,280720126109 4,88719 52,34538 0 9 9,7
393,457221193729 1 2 1 3,13459506830218 1,95495355352103 138,351100430072 183,172337345168 4,93648 52,36381 0 9 9,6
1892,76591755911 1 6 3 2,03825922480327 0,154897549837144 407,105424103615 487,488544820632 4,89118 52,35495 0 10 9,8
706,770088814942 2 2 1 2,15191475585363 1,64327879995657 180,228585085102 236,548853410012 4,86899 52,38574 0 10 10
651,231457830478 1 4 3 9,59560853061805 0,31039148187619 47,9141909361851 59,6034313857988 4,98625 52,30855 0 10 10
798,631453143674 1 4 4 7,33132332029409 4,33375257964987 56,9731240688723 70,583060238228 4,99489 52,39475 0 9 9,3
613,268342980339 1 4 3 3,38822015784542 2,11158135990325 120,949110659291 150,354991223392 4,94254 52,37669 2 10 9,1
276,28711363157 2 2 1 2,43270615996589 0,728707457459699 343,808483886404 335,452841789535 4,87992 52,35291 0 6 7
280,036557073559 2 2 2 2,35494271792847 1,80526159598593 159,573801164804 204,565281490377 4,87646 52,39179 0 10 10
489,302369179575 1 2 1 0,53891067441015 0,248388927823782 463,917678567126 764,974546041571 4,89656 52,37759 0 10 10
1259,81299650833 1 2 1 1,8439498301957 0,350659658871973 553,449908118129 549,008400967113 4,89173 52,35668 0 8 8,1
344,245776017622 1 2 1 2,45807625512058 1,79165102297582 208,595618168952 258,134093362331 4,85915 52,36573 0 9 9
534,764370913693 1 2 1 1,88805315702486 1,80584198308313 266,252317756875 347,162767668437 4,86679 52,36788 0 10 9,9
1166,54559088885 1 4 2 2,60266445846341 1,23602864926819 162,99731336385 204,549074836317 4,85621 52,37936 0 10 9,9
398,144025496215 1 2 1 1,77205338591811 1,64226046722946 203,500282466099 264,308447520172 4,8808 52,38727 0 10 9,7
432,59203711949 1 2 1 1,94032446293197 1,71749306679544 186,217772171778 242,336323953287 4,88241 52,3894 2 10 10
1185,99582874417 2 5 2 1,21926068081855 1,16406113313634 355,702846103042 458,460609875755 4,8757 52,37065 0 10 9,6
267,850865887095 2 2 1 2,443630014894 1,25514029039227 182,87222762813 229,947384095458 4,92569 52,36404 0 8 8,7
337,918590209266 2 2 1 6,64145256525721 2,12396863440501 71,5490402689277 88,5560029863034 4,80367 52,34944 1 10 9,6
509,924308110515 1 2 1 1,1708304199737 0,550839226630503 499,410752796583 1147,104769301 4,88488 52,36399 1 9 9,5
1296,60441028285 1 4 3 2,18172419149769 0,467109055592406 428,761352203473 442,750488244523 4,88384 52,35446 0 10 9,8
344,245776017622 2 2 1 1,86287062954887 0,703138626984478 322,008511648528 424,491344177455 4,89934 52,35693 0 10 9,2
588,428280177161 2 4 1 0,97208544655386 0,467581099433051 363,979814481762 443,299252551675 4,90737 52,37351 2 10 9,6
814,566587772128 1 2 1 0,992688630872403 1,08464249590403 456,433091467663 474,930684054894 4,87958 52,37657 0 10 9,9
394,394582054226 1 2 1 1,70512434626917 1,77182116581618 218,572452300389 282,654865388541 4,87593 52,38439 0 10 9,8
1413,54017762988 1 4 3 2,32769813818351 0,718120355830415 247,032833007029 314,955530022596 4,90155 52,35296 0 8 8,8
565,462939094978 2 4 2 2,87785529132356 1,07094861009197 146,282705856282 185,721751742088 4,85327 52,38189 0 9 9,5
441,26262507909 1 2 1 4,29626110173314 0,770976686484382 92,2945270075263 114,804872709595 4,9417 52,39787 0 9 9,6
2058,91313008225 1 4 2 2,97560220239193 1,65534305167647 215,680457017749 244,599209019156 4,86466 52,35293 0 10 10
430,248634968247 1 2 1 4,08986616080041 1,51328078391892 111,91729259077 144,480715728209 4,9393 52,34975 0 10 10
602,254352869496 1 4 1 1,51709471756033 1,42937017872287 314,067305002569 421,757852155654 4,87225 52,36843 0 9 9,4
583,975816089799 2 2 1 1,01019704184299 0,871296296422515 420,308440388962 582,033993542556 4,88113 52,36787 1 10 9,6
337,918590209266 2 3 1 6,52514184826467 1,9539565200116 73,1077606030485 90,5028754220393 4,80603 52,34877 1 10 9,7
344,245776017622 1 2 1 1,55675741486598 1,49358398573462 228,87482135885 297,722079193175 4,88109 52,38514 0 10 10
589,834321467907 1 3 0 2,83474429904083 1,35960001362003 173,584864321242 214,421230807214 4,85286 52,36671 0 8 9,7
344,480116232747 1 2 1 4,04432182416173 1,48559297819642 113,20582154323 146,217732671027 4,93877 52,35 0 10 10
385,489653879502 1 2 1 3,40203163229401 1,28288371613262 162,941534387164 215,076281472604 4,853 52,355 2 10 9,5
424,155789375015 1 3 1 3,62706686550257 1,69888410010378 123,895009521638 159,751986388205 4,93779 52,3555 0 9 9,4
430,248634968247 2 2 1 1,2772962671053 0,672541375656806 490,256566728139 814,20670484058 4,88248 52,36377 2 9 8,8
546,950062100157 1 2 1 1,41240184124569 0,165959793359637 474,286026847013 505,523664879166 4,8935 52,36054 0 9 9,6
430,248634968247 2 2 1 1,23935556982382 0,73773643406246 464,152528134631 741,576135427422 4,88199 52,36441 2 9 8,8
774,494410985869 1 4 1 1,43238968042537 1,38242696101249 311,362229100182 410,937289439971 4,87249 52,37066 0 10 10
577,414290066318 1 4 2 2,86334779855437 1,72632509540998 204,333650447986 252,600269905448 4,8592 52,35801 0 10 9,6
792,772947765566 2 3 1 1,47855580509046 1,60318281998242 261,82152350661 321,714919874073 4,87493 52,38051 0 10 9,8
368,851498605676 2 4 2 1,93398677309124 1,27134885552228 188,010914548114 231,726420658073 4,90054 52,39001 0 10 9,6
441,028284863966 2 2 0 2,09197015622258 1,1062653337807 522,402253095839 412,93632338518 4,87567 52,35775 2 9 8,8
441,028284863966 2 2 0 2,23897540875336 1,03089137814825 435,339325463692 376,30608551284 4,87596 52,35606 2 8 9,2
310,969465469969 2 2 1 4,22180348876479 0,31816097751319 116,445194152343 144,451260672734 4,835 52,36 0 9 9,3
307,22002202798 1 2 1 3,15249835936649 0,920226177137978 133,681137872302 169,687722238847 4,8499 52,38343 0 10 10
313,547207836337 2 2 1 2,89081323833981 1,04817868154746 158,468151832959 198,294656311256 4,85067 52,37238 1 10 9,6
743,795842804584 1 4 3 2,00422465099647 1,82423901073286 215,840302667474 267,574733296432 4,86379 52,37488 0 10 10
385,489653879502 1 2 1 3,4386865617289 0,819309626972756 111,95453590877 138,752965712726 4,921 52,399 2 10 10
556,558010920254 1 2 1 1,2708065990119 0,706751731846172 329,921924296008 376,013700311203 4,911 52,37 2 10 10
513,673751552504 1 2 1 1,08662909271535 0,704734381902881 293,071397818201 399,57828610244 4,893 52,383 2 10 10
449,698872823565 1 2 1 1,36858119406432 1,48676507497274 267,969873374478 340,563244094009 4,879 52,382 2 10 9,7
428,373913247252 1 2 1 1,94703506003065 1,89559472519903 241,127508099954 316,447214896394 4,865 52,37 2 10 9,9
385,489653879502 1 2 1 2,43311465856364 1,87896777883747 215,082739501667 267,605113032511 4,86 52,365 2 10 10
516,251493918871 2 2 1 0,184756673841172 0,420525540653349 594,868124020858 794,710087574497 4,89292 52,37489 0 10 9,4
516,017153703747 1 4 1 2,37860282023616 1,52570981380092 188,402159614951 234,782304753305 4,85817 52,3734 0 9 9,3
491,880111545942 1 4 2 2,27128680338622 1,67262578500673 201,053624662838 251,840656254963 4,85982 52,37187 0 10 10
417,828603566658 1 2 1 4,08400361212701 0,85946266765722 130,921577385576 167,376192822099 4,84677 52,34993 0 10 10
300,892836219624 2 2 1 2,26682438160038 0,0777605508920243 330,374278409362 419,513993175148 4,8903 52,35293 1 9 9,1
794,413329271436 2 4 1 0,955205848909186 0,587610825437282 472,358708801004 777,876449916101 4,88704 52,36549 1 9 9,5
1007,89726524969 2 2 1 1,01652771827814 0,566071485593838 474,676032541957 812,66343695298 4,88646 52,36505 1 10 10
274,178051695451 2 2 1 2,99885481123469 1,02654862332209 158,280011532163 198,593726139683 4,8495 52,36944 1 10 10
650,059756754857 2 4 1 1,13374915021766 0,598648711469507 339,403081532181 393,819379383572 4,90961 52,37191 2 10 10
390,879478827362 2 2 1 1,35578197580667 1,35466866899586 317,159358171491 396,493846505486 4,87319 52,37324 1 9 10
700,442903006585 1 4 2 4,15267350127076 0,656980407170532 126,820759634249 163,348344954158 4,84415 52,35098 0 10 9,1
546,715721885033 1 2 2 3,75311588505229 0,779589284750845 155,783475928342 186,113763126914 4,86455 52,34438 0 10 9,8
698,333841070466 1 2 1 1,53585359267426 1,47391510537799 298,7277124341 395,45752241391 4,87123 52,36986 0 10 10
921,660066083941 1 4 2 4,75531277772518 0,981835310089301 92,072932811171 115,418804738972 4,82535 52,38362 0 8 9,3
328,310641389169 2 2 1 0,480411013364177 0,336982085370702 467,458167444078 830,716373663395 4,89533 52,37733 1 10 9,1
921,894406299065 1 3 1 2,2834405286763 0,664952091595127 249,141290956081 325,732927724867 4,90209 52,35346 0 10 10
566,6346401706 2 2 0 0,922361944107937 0,96755744095219 351,459015959207 695,04594783117 4,88618 52,38036 0 10 9,9
725,048625594638 2 4 2 3,69454375072961 1,45753687673199 123,225607730991 160,917278336055 4,93619 52,35306 1 10 9,7
256,836875776252 2 2 1 2,22137243423325 1,70183286392389 202,709849467848 252,956739960048 4,86049 52,3727 0 9 9,7
789,023504323577 1 4 2 1,27278044048047 1,35294005423628 324,872038531675 377,540940109844 4,87555 52,37717 1 10 9,5
651,231457830478 1 4 2 1,76891453185705 1,58517908230013 202,000180577761 262,836948674849 4,88254 52,38776 1 6 6,5
624,516673306306 2 2 1 3,80965576997815 0,417706676904243 122,94083545382 152,971055938098 4,83758 52,36902 0 4 4,7
320,811754505191 2 2 1 3,02405356335402 0,798087825690664 125,842003133805 156,037553196419 4,91686 52,3962 0 9 9,3
177,161202633984 2 3 1 7,15498622763059 4,1352310704716 58,2693264071416 72,1851795434999 4,992 52,395 2 8 9,2
551,636866402643 1 4 1 0,908419111325721 0,402572994896179 377,583509453741 465,606542364667 4,90644 52,37337 2 10 8,5
1290,51156468962 1 4 2 1,60400258310835 0,688001072165987 661,624899952569 590,687532827982 4,88101 52,36086 0 10 10
218,873760926113 2 2 1 7,54807466911935 3,27104641360737 61,3879882122262 75,9407458028189 4,78591 52,35599 2 9 8,5
501,488060366039 1 2 1 1,30617586577696 1,28262632118504 331,623381781125 455,774208674538 4,87401 52,37209 0 9 9,5
468,446090033511 1 2 1 1,05644276343799 0,657340762887688 465,345820102335 821,231089601629 4,8847 52,36525 0 10 10
428,373913247252 1 2 1 7,95231512066499 3,97294489779931 55,2211540754033 69,4083732959877 5,006 52,355 2 10 9
295,034330841516 1 2 1 8,25663383949588 3,96156512324431 55,8871293456683 68,9921434683969 4,77595 52,35414 0 9 10
272,772010404706 2 2 1 1,63395476169311 1,10619442361579 261,34237048425 288,142943818549 4,91707 52,37254 0 9 9,3
405,877252595318 1 2 1 3,62484071648027 0,427743469538555 124,182416237201 154,969980982099 4,83995 52,37507 1 10 10
504,065802732407 1 3 3 4,07558304590592 0,834394074190658 130,992728107717 168,057801909929 4,84653 52,35023 0 10 10
768,167225177513 1 4 2 2,95434473857303 1,45554939954663 175,411494872375 215,330715992786 4,85311 52,36294 0 10 9,8
330,654043540412 2 2 1 3,53649765655851 2,44297294929861 121,452039892524 155,41556982672 4,94336 52,36523 1 9 9,3
875,026363274202 2 6 2 2,29740861195113 0,52814829748593 269,494332508119 334,180381760041 4,8982 52,35282 2 10 9,6
522,344339512104 1 2 0 1,70183232006847 1,8390350454836 222,7131147152 285,572528078397 4,87421 52,38325 0 9 9,7
786,680102172334 1 2 1 1,70684737207535 1,46100406624392 317,98627030381 396,626159553201 4,87122 52,36575 0 9 10
497,504276708926 1 2 1 1,4432120057478 1,54297551982187 276,130409965692 332,903895983825 4,87405 52,37892 0 10 10
325,967239237926 2 4 1 1,20508026905851 1,01611462374667 272,313428537173 371,488761684979 4,88776 52,38356 2 8 8,8
737,234316781103 1 4 2 2,37194882463512 0,427330546342437 269,703565719974 340,844353760345 4,89625 52,352 0 9 9,6
952,592974480351 1 3 3 3,07897732498187 0,49672986655002 167,901991499383 215,496015086183 4,91085 52,34778 2 10 10
250,509689967895 2 2 1 2,74661631665975 1,16503392061723 163,652599707135 203,991891591781 4,85279 52,37412 0 10 9,6
378,693787640897 1 2 1 3,6101689938407 1,00656682217068 162,353461253523 196,455118981699 4,86081 52,3475 0 10 9,9
205,282028448902 2 3 1 5,17918673467952 3,48688964783216 80,4290233859093 100,42178071371 4,96847 52,37952 1 9 8,5
405,877252595318 1 2 1 3,61088898129921 0,841214254600142 145,035408817984 182,970342763058 4,90769 52,34203 0 9 9
385,958334309751 1 2 1 5,1081040817596 1,29916517320462 86,8749787632133 109,083502975372 4,8191 52,38079 0 10 10
367,44545731493 1 2 1 4,26293337853856 0,807451285329396 124,912884130259 156,64541557713 4,846 52,348 0 9 9,3
1259,57865629321 1 4 2 0,562843717659548 0,484766476100042 528,167926959065 697,091295905366 4,88566 52,37103 0 9 9,2
288,707145033159 1 2 0 6,96088105108744 3,75477941115419 62,4887174690949 79,0654429068255 4,99238 52,35836 0 9 9
373,772643123286 1 2 1 1,76303552751874 1,89528977493266 215,615670473012 278,91891897941 4,87353 52,38361 0 6 8
462,118904225154 2 2 0 0,855103889200191 0,684329810004143 467,383286922049 675,139095355535 4,88447 52,36765 2 9 7,8
958,451479858459 1 6 3 7,15092954347938 3,94653842280846 60,7653504161373 77,6351244111143 4,99559 52,35926 2 9 9,6
299,018114498629 2 2 1 1,97549579140559 1,95006953034249 228,831961380304 287,48304122379 4,86417 52,37191 0 10 9,6
405,877252595318 1 2 1 3,00779695092335 0,860785030822658 147,776734103062 185,57637553459 4,84911 52,37569 0 9 10
354,088065052844 2 2 1 2,42096842770514 1,16497053054802 188,258597090613 235,831497593289 4,92463 52,36318 0 9 9,5
786,680102172334 1 4 2 2,5290450021672 0,566156950469957 185,455744533337 241,084194834988 4,91918 52,35705 0 10 10
790,195205399199 1 5 2 1,34924872150657 1,01678396364822 247,830063423327 333,53275739153 4,8902 52,38523 2 8 9,3
838,469289714808 1 4 4 3,16431330113417 1,46432806812765 141,891836411808 183,740049166143 4,9324 52,35806 0 10 10
341,668033651255 2 2 0 0,298852943963914 0,262179759458627 686,597830652069 784,437683994604 4,897 52,372 1 10 9,4
295,034330841516 2 2 1 2,64324714850998 1,84251278661784 159,557172313025 198,22297828781 4,93142 52,36944 0 8 9,3
218,873760926113 2 4 1 7,61133145580073 3,30524858446871 60,9642764087264 75,3781653100528 4,78555 52,35464 2 9 8
1413,54017762988 1 4 2 0,0150445207049455 0,249494675782137 1003,27308338568 840,531284409735 4,89299 52,37335 0 7 8,4
1020,08295643615 1 4 2 1,08870806769328 0,607085932945321 475,461864288667 854,108692830384 4,88499 52,3648 1 9 10
430,248634968247 2 2 0 0,708634135552751 0,476568892253229 517,722966015515 924,12562598666 4,89041 52,36708 1 10 9,5
639,045766644014 1 4 2 2,3087368473202 0,479694412597597 272,796986515 338,319874123882 4,89742 52,35265 0 10 9,6
367,679797530054 2 2 1 3,79819829218183 1,53416592269171 119,616207456356 155,652618174527 4,93774 52,35277 1 10 10
362,758653012444 2 2 1 3,75495327404373 1,40513835796655 121,729724736405 159,211920618761 4,93614 52,35214 1 10 9,9
639,045766644014 1 4 2 3,29789925974295 1,16236892040387 161,284113151001 200,890018962949 4,85074 52,35887 0 10 10
409,626696037307 1 3 1 7,88738213086761 3,41646396392254 55,9291078900563 70,218032744764 5,00257 52,35011 0 9 9,7
439,856583788344 1 2 1 2,63628134348296 1,27272204468794 158,82086767745 200,212000131019 4,85656 52,38107 0 9 9,4
504,065802732407 1 2 0 1,72413530423106 1,82253322416554 230,848755079061 284,438161545913 4,8704 52,3801 0 10 10
596,161507276264 1 2 1 1,49450733728467 1,51952785544077 283,223243735177 348,850789721156 4,87131 52,37484 0 10 10
691,537974831861 1 4 2 2,98360990938437 0,956368573528276 141,842976538939 179,455457100912 4,85157 52,38179 1 9 9,3
386,895695170248 1 2 1 10,1892250591289 0,228433161418088 45,368858539483 56,6580939009398 4,97645 52,2972 0 10 9,2
540,857216506925 1 2 1 1,50958082675693 0,369804269674563 304,752237238251 352,874469040617 4,90997 52,36443 0 10 10
201,532585006913 2 2 1 3,59653866271845 0,755807328179146 148,910308587449 186,860003508535 4,90359 52,34155 1 9 9,5
387,130035385373 2 2 1 2,30622204708051 0,832565335967235 406,428864000826 361,679711773795 4,87843 52,35455 1 10 9,9
425,093150235512 1 2 1 3,40821939015099 1,17829068232908 159,01097601617 201,377897248025 4,85115 52,35653 0 9 9,8
651,231457830478 1 2 1 2,62032499698548 0,291019779614952 192,044969641032 251,97194295414 4,91189 52,35268 0 10 9,7
501,253720150915 1 2 1 1,48284547290057 1,58712878524921 267,083321984243 323,964521615885 4,87376 52,37936 0 9 9,5
411,735757973426 2 2 1 1,31067479198176 0,772458892366997 319,4378934187 370,763007252257 4,912 52,371 1 10 9,5
528,437185105336 1 2 1 1,31906146634681 1,44337586832676 295,10705807932 362,177999778756 4,87679 52,37963 0 10 10
614,44004405596 1 4 3 8,1642665149977 0,675921871884345 57,7470754842189 74,0030825385097 4,95773 52,31144 0 8 8,3
405,877252595318 1 2 1 2,5207133707321 1,29553199568927 172,336617831294 214,643718121915 4,85647 52,37651 0 10 10
357,603168279708 2 2 1 2,86195907891273 0,939621282654425 241,777238819912 266,956967289836 4,879 52,349 0 10 9,9
307,22002202798 2 2 1 1,44754130983027 1,3671419779927 320,485923090012 422,775016435194 4,873 52,369 1 10 8,9
410,564056897804 1 2 0 3,30004042760495 0,657428925662685 135,939536531295 170,292009805346 4,84474 52,37518 0 10 10
700,442903006585 1 4 1 1,94864019605434 1,84661352518289 197,367965540892 258,583093060993 4,87116 52,38448 0 10 9,8
245,822885665409 2 2 0 2,08509975080628 0,368693455633982 450,641565607361 433,435790995248 4,88568 52,35505 0 9 9
567,806341246221 1 4 2 2,79027350193515 0,57275083741382 170,599312153697 220,788452611962 4,91957 52,35409 0 10 9,7
663,651489232067 1 4 2 2,52343803438702 0,511206644372036 212,245315613922 271,979092472046 4,90613 52,352 1 8 10
571,55578468821 1 4 0 3,29444114622749 0,670396659518375 136,286184036032 170,682205015379 4,84481 52,37506 0 9 10
1049,60982354182 1 2 1 0,863635212650439 0,324176814695958 498,03949834142 906,774747039931 4,8974 52,36593 0 10 9,5
430,248634968247 1 2 1 2,1639161773103 0,668768161095489 273,544252748199 344,940690733433 4,90031 52,35429 1 8 10
411,735757973426 2 2 1 1,1996330689413 0,662119138571967 330,468915411612 378,807639632301 4,91047 52,37143 1 9 9,3
748,248306891946 1 4 1 2,06540890372926 1,87079272760967 177,396421481119 231,01064474314 4,88032 52,39007 0 8 8
416,656902491037 1 2 1 3,48824982469743 0,854132175831329 110,38331911729 136,918408605765 4,92 52,39992 0 10 8,9
447,589810887446 2 2 1 6,61259125191112 2,66268820127041 61,7738875136246 76,447570984271 4,9684 52,41079 0 9 9
614,44004405596 1 4 2 4,08138687219496 0,929602178982941 131,61601090895 167,499655431205 4,84756 52,34939 1 10 10
319,640053429569 2 2 1 3,70771389120152 0,763697522425833 139,739476305317 183,439495330467 4,84509 52,35752 0 10 9,6
485,552925737586 1 4 1 2,16064889069667 1,42612785339604 197,02715784601 236,942748338042 4,92419 52,36935 0 8 8
703,723666018326 1 4 1 2,03238191092126 1,87720651824499 180,86288949253 239,424281713973 4,87917 52,38939 0 8 9,2
375,881705059405 2 2 1 2,97208575637655 0,918863788370205 143,180443131511 181,083333100175 4,85132 52,38097 1 9 9,4
387,130035385373 1 2 1 2,75790441178272 1,66147970173858 196,081296800463 238,679539407035 4,857 52,362 0 10 10
325,732899022801 2 2 1 0,781498468763276 0,638750646671038 360,523865253278 550,091405060063 4,8911 52,38015 1 10 8,7
392,051179902983 2 2 1 1,18762538577534 0,774563094828837 450,535588037863 703,803015144514 4,882 52,365 1 9 9,1
344,245776017622 2 2 1 2,25137396998541 1,72759694889377 208,226873109005 260,25683975665 4,86039 52,37029 0 10 8
368,851498605676 2 3 1 8,11288609240321 0,419909659245602 56,325221794989 70,4054360903586 4,97906 52,32277 1 10 10
355,259766128465 2 2 1 3,31696823486042 1,49925075461138 177,705456983978 228,356342875763 4,85878 52,35208 1 9 8,8
743,795842804584 2 2 1 0,287213066718916 0,496854367307435 541,876505119951 755,568766791253 4,89086 52,37542 2 10 10
743,795842804584 2 2 1 0,169536974661836 0,33081900502215 655,664607382271 770,664639663896 4,89081 52,37383 2 8 8
1714,66735406463 2 4 4 0,622147007203776 0,343176589546136 486,251376631718 726,535931844202 4,90161 52,37527 0 8 10
468,211749818386 2 4 2 1,65197192305344 0,886284774230681 524,354549449124 530,899132562553 4,87815 52,36154 1 9 9
617,252126637452 2 2 2 3,40061200006075 0,876169267608356 181,305144040599 210,11742124387 4,86919 52,3464 1 10 10
1060,85815386779 1 4 2 1,16065127298752 0,928372364239699 279,117003668364 381,34036072344 4,88914 52,38338 0 9 10
368,851498605676 1 2 1 2,90544991634279 1,68411019478317 199,851573162575 250,799852004643 4,85859 52,35788 0 10 10
414,313500339793 2 2 1 2,35927953672773 0,512001553630206 230,730567395586 297,354260764123 4,90465 52,35324 1 9 9,3
368,851498605676 2 3 1 6,32620661099325 1,35471712118788 77,2710664538376 95,3053857039131 4,81668 52,34092 1 10 10
491,645771330818 1 2 0 1,55983983511096 0,438073811636042 393,029343199335 449,60170570931 4,89712 52,35943 0 9 9,4
177,161202633984 2 2 1 4,24536993638364 0,400182152660946 121,548218847841 153,75128640335 4,84054 52,35272 0 10 9,4
381,03718979214 1 2 1 1,73293559548629 1,77646206479909 214,429487973994 277,865959060437 4,8762 52,38488 0 10 10
411,735757973426 2 2 0 1,31951627981244 1,23320615481858 344,125046999792 450,757590346388 4,875 52,369 2 10 9,4
368,617158390551 2 2 1 1,99783238065059 0,622157088055431 307,066937320391 389,386953822718 4,89906 52,35565 0 10 9,3
443,840367445457 1 2 1 1,9085539819627 0,699302120525055 312,784980076626 424,79790618439 4,89963 52,35655 1 9 9,6
565,462939094978 1 4 2 6,84285847317266 2,24905295164612 69,3841319441714 85,8408594094834 4,80153 52,34793 0 9 8,5
921,660066083941 1 4 1 0,409951529500616 0,277485261780074 532,144913739862 718,014985017793 4,89659 52,37023 0 8 9
694,584397628477 1 2 1 1,72918585879757 0,496356660719146 389,708439086866 432,223799704237 4,8965 52,35783 0 9 9,5
542,028917582546 2 4 2 4,48661771226116 0,705772282598878 106,67606116702 132,159878042856 4,8294 52,36294 0 10 9,8
325,732899022801 2 4 1 5,18939436468054 3,83099533434549 81,1860484461329 101,26761628538 4,96931 52,37354 0 10 9,7
460,947203149533 1 4 1 0,474968292807444 0,211484295086073 545,590872285653 667,748836551312 4,89881 52,37078 0 10 10
319,640053429569 2 2 1 1,36785048543382 1,47846903112126 288,918310856297 347,456303637902 4,8755 52,37916 0 10 9,1
640,45180793476 1 2 1 1,90900092681577 0,29372180218066 495,372275079328 577,908618505553 4,88971 52,3562 1 6 8
496,801256063553 1 2 1 2,80742857847613 1,67113814818025 200,489265998774 246,737316026657 4,858 52,36 0 10 9,8
546,950062100157 2 2 1 1,99236372526315 1,85977815328858 189,065785606117 246,312416557325 4,87421 52,38691 0 9 9,6
625,688374381928 2 4 2 0,440839854035987 0,581019863411109 620,9836848675 660,581390144456 4,88749 52,37521 0 9 8,7
540,6228762918 1 2 1 0,810775990605273 0,285658051280066 407,157665212983 502,673473201272 4,90497 52,37265 0 7 9,2
256,836875776252 2 2 1 4,32033458068549 0,266967375489783 128,663239771551 164,716978445769 4,87243 52,33652 0 10 9,9
362,524312797319 2 2 1 0,372052685760944 0,41576893544902 597,680625729808 699,379788002642 4,88764 52,37313 1 9 8,4
1229,11442832705 1 2 2 1,37917454259606 0,363941514577041 325,425032301103 378,547906738748 4,90773 52,36466 0 10 10
743,795842804584 2 2 1 0,899709146620732 0,801881583039582 440,920289146762 620,68542789385 4,88124 52,36967 2 10 9
704,192346448574 2 4 2 0,77616790070707 0,852991631336857 843,992341811395 583,720911274313 4,88215 52,37517 0 10 10
245,822885665409 2 2 1 6,34895197359585 1,4026435513432 76,7307612121148 94,7552771410102 4,81522 52,34188 1 9 9,2
589,834321467907 1 2 1 1,44536604464372 1,53433367783715 253,232451414862 323,49807997226 4,87865 52,38275 0 10 10
534,764370913693 1 3 2 2,32527309609479 1,49924733638699 181,5179094064 225,683219601586 4,86001 52,3784 0 10 10
1488,29470625454 1 6 2 1,60989156062818 0,0568862060253864 289,131156769676 352,488905643903 4,9078 52,3619 2 10 9,7
464,696646591522 2 4 0 0,807929269876342 0,866725675295847 752,322084414182 576,464231855707 4,88148 52,3747 0 9 9,3
356,431467204087 2 2 1 0,99878306729423 0,848666701039682 311,486521897399 456,512897430125 4,88893 52,38184 0 10 10
1057,1087104258 1 4 2 0,327242659910639 0,503630687088605 559,63332579382 697,713592572827 4,88947 52,37516 0 9 9
491,645771330818 1 2 1 3,59261716534701 2,1567959611823 121,841866098652 156,429199358086 4,94176 52,36076 0 8 9
1488,29470625454 1 6 2 1,87459762910146 0,35859070913374 246,825029417228 300,142096941637 4,91303 52,36161 0 10 9,8
672,087736976543 1 3 1 1,09676279834188 0,568935362597356 343,358198420958 402,12901592343 4,90917 52,37256 2 10 10
428,373913247252 1 2 1 2,52053785591831 0,122076358223183 150,09636640459 184,354442771652 4,918 52,39 2 10 8,8
1524,14875916856 1 4 2 0,302735847261891 0,512430559409734 535,37214976284 758,418876183187 4,89077 52,37555 1 10 10
632,952921050782 1 4 2 7,07225004754949 2,939881693733 65,2797055060641 80,8982003221823 4,79118 52,36104 0 9 9,3
667,869613104305 2 4 1 1,44471602799744 0,732923470702847 287,475895313345 309,778135647083 4,90342 52,38458 2 9 9,6
376,819065919903 2 2 1 1,42879845032583 0,716644492956944 296,204224855624 314,533122417836 4,90335 52,38444 2 10 10
479,460080144354 2 2 1 1,53285555804755 0,780499567703161 528,293518900313 603,563669367961 4,87984 52,3621 0 8 9,2
535,70173177419 1 2 1 3,46028918262111 1,38487494691386 164,006290501719 230,881909387514 4,85504 52,35263 0 8 9,2
296,206031917137 2 2 1 3,26204934169536 2,48708906239262 128,228826842913 160,940400389342 4,94085 52,37087 0 10 9,9
798,631453143674 1 4 2 1,14699107323787 1,19958427994954 380,477271278853 423,617661212029 4,87665 52,37545 0 10 9,5
